epoch,f1_score,prec_macro,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,,,9,,,,0.5045167803764343,,
,,,0,,,,,,0.6603440642356873
,,,1,,,,,,0.6598194241523743
,,,2,,,,,,0.6599612832069397
,,,3,,,,,,0.5404690504074097
,,,4,,,,,,0.31517207622528076
,,,5,,,,,,0.3149578869342804
,,,6,,,,,,0.3141006827354431
,,,7,,,,,,0.31424030661582947
0,1.0,1.0,14,,,,,0.4879937469959259,
0,,,14,,,0.548554003238678,,,
1,,,19,,,,0.5285162329673767,,
1,,,29,,,,0.5004624128341675,,
,,,8,,,,,,0.6143721342086792
,,,9,,,,,,0.6139014959335327
,,,10,,,,,,0.6139976382255554
,,,11,,,,,,0.5111895799636841
,,,12,,,,,,0.31557416915893555
,,,13,,,,,,0.31548169255256653
,,,14,,,,,,0.3144044876098633
,,,15,,,,,,0.3145197331905365
1,1.0,1.0,29,,,,,0.46521955728530884,
1,,,29,,,0.4997824430465698,,,
2,,,39,,,,0.48295357823371887,,
,,,16,,,,,,0.5667161345481873
,,,17,,,,,,0.5667213797569275
,,,18,,,,,,0.5667281150817871
,,,19,,,,,,0.48065948486328125
,,,20,,,,,,0.3167531490325928
,,,21,,,,,,0.31728631258010864
,,,22,,,,,,0.31537818908691406
,,,23,,,,,,0.3146553337574005
2,1.0,1.0,44,,,,,0.4420586824417114,
2,,,44,,,0.4652095139026642,,,
3,,,49,,,,0.47051936388015747,,
3,,,59,,,,0.3738574981689453,,
,,,24,,,,,,0.512826144695282
,,,25,,,,,,0.5130411386489868
,,,26,,,,,,0.5129790902137756
,,,27,,,,,,0.44548332691192627
,,,28,,,,,,0.3165084719657898
,,,29,,,,,,0.3167870044708252
,,,30,,,,,,0.3160533308982849
,,,31,,,,,,0.3143351972103119
3,1.0,1.0,59,,,,,0.41505032777786255,
3,,,59,,,0.43529021739959717,,,
4,,,69,,,,0.4050080180168152,,
,,,32,,,,,,0.44864559173583984
,,,33,,,,,,0.4491799473762512
,,,34,,,,,,0.4490639269351959
,,,35,,,,,,0.4038959741592407
,,,36,,,,,,0.31501278281211853
,,,37,,,,,,0.3154836595058441
,,,38,,,,,,0.3147020936012268
,,,39,,,,,,0.31360960006713867
4,1.0,1.0,74,,,,,0.382377564907074,
4,,,74,,,0.401239812374115,,,
5,,,79,,,,0.35172009468078613,,
5,,,89,,,,0.3587805926799774,,
,,,40,,,,,,0.38936930894851685
,,,41,,,,,,0.38998085260391235
,,,42,,,,,,0.3898584842681885
,,,43,,,,,,0.36462095379829407
,,,44,,,,,,0.31427258253097534
,,,45,,,,,,0.3171612620353699
,,,46,,,,,,0.314871609210968
,,,47,,,,,,0.3136062026023865
5,1.0,1.0,89,,,,,0.35273292660713196,
5,,,89,,,0.36793214082717896,,,
6,,,99,,,,0.3405500054359436,,
,,,48,,,,,,0.34728890657424927
,,,49,,,,,,0.347770631313324
,,,50,,,,,,0.3476855754852295
,,,51,,,,,,0.33573752641677856
,,,52,,,,,,0.3133518695831299
,,,53,,,,,,0.3139362037181854
,,,54,,,,,,0.3132978081703186
,,,55,,,,,,0.3132880628108978
6,1.0,1.0,104,,,,,0.33059993386268616,
6,,,104,,,0.3431505560874939,,,
7,,,109,,,,0.33220174908638,,
7,,,119,,,,0.3219635784626007,,
,,,56,,,,,,0.32701778411865234
,,,57,,,,,,0.3271908164024353
,,,58,,,,,,0.32716256380081177
,,,59,,,,,,0.3231194019317627
,,,60,,,,,,0.3139263391494751
,,,61,,,,,,0.31826409697532654
,,,62,,,,,,0.32219040393829346
,,,63,,,,,,0.3137122392654419
7,1.0,1.0,119,,,,,0.3223489224910736,
7,,,119,,,0.32479992508888245,,,
8,,,129,,,,0.3177386224269867,,
,,,64,,,,,,0.3213552236557007
,,,65,,,,,,0.3214589059352875
,,,66,,,,,,0.32144150137901306
,,,67,,,,,,0.3185308575630188
,,,68,,,,,,0.3133569359779358
,,,69,,,,,,0.3141236901283264
,,,70,,,,,,0.3140270709991455
,,,71,,,,,,0.31346574425697327
8,1.0,1.0,134,,,,,0.3175905644893646,
8,,,134,,,0.3213225305080414,,,
9,,,139,,,,0.3179864287376404,,
9,,,149,,,,0.3160752058029175,,
,,,72,,,,,,0.31852102279663086
,,,73,,,,,,0.31859904527664185
,,,74,,,,,,0.31858500838279724
,,,75,,,,,,0.316683828830719
,,,76,,,,,,0.31350401043891907
,,,77,,,,,,0.31330159306526184
,,,78,,,,,,0.31329673528671265
,,,79,,,,,,0.3132696747779846
9,1.0,1.0,149,,,,,0.315962016582489,
9,,,149,,,0.3174860179424286,,,
10,,,159,,,,0.3141433000564575,,
,,,80,,,,,,0.31667283177375793
,,,81,,,,,,0.31672969460487366
,,,82,,,,,,0.3167192339897156
,,,83,,,,,,0.31549862027168274
,,,84,,,,,,0.31342238187789917
,,,85,,,,,,0.31329402327537537
,,,86,,,,,,0.3132784068584442
,,,87,,,,,,0.31326666474342346
10,1.0,1.0,164,,,,,0.3150174915790558,
10,,,164,,,0.31593164801597595,,,
11,,,169,,,,0.3150184750556946,,
11,,,179,,,,0.3142729699611664,,
,,,88,,,,,,0.31548255681991577
,,,89,,,,,,0.3155248463153839
,,,90,,,,,,0.3155165910720825
,,,91,,,,,,0.3149426579475403
,,,92,,,,,,0.31327664852142334
,,,93,,,,,,0.3132826089859009
,,,94,,,,,,0.31327319145202637
,,,95,,,,,,0.3132632076740265
11,1.0,1.0,179,,,,,0.31442463397979736,
11,,,179,,,0.3148650527000427,,,
12,,,189,,,,0.3144553601741791,,
,,,96,,,,,,0.3146653175354004
,,,97,,,,,,0.3146935701370239
,,,98,,,,,,0.31468820571899414
,,,99,,,,,,0.3152005970478058
,,,100,,,,,,0.3132733702659607
,,,101,,,,,,0.3133026957511902
,,,102,,,,,,0.3132934868335724
,,,103,,,,,,0.3132637143135071
12,1.0,1.0,194,,,,,0.3141250014305115,
12,,,194,,,0.31444090604782104,,,
13,,,199,,,,0.31685394048690796,,
13,,,209,,,,0.31383830308914185,,
,,,104,,,,,,0.31436043977737427
,,,105,,,,,,0.31438326835632324
,,,106,,,,,,0.31437867879867554
,,,107,,,,,,0.31464168429374695
,,,108,,,,,,0.31328707933425903
,,,109,,,,,,0.3133542537689209
,,,110,,,,,,0.31337547302246094
,,,111,,,,,,0.3132663071155548
13,1.0,1.0,209,,,,,0.3139415681362152,
13,,,209,,,0.3141906261444092,,,
14,,,219,,,,0.3137471079826355,,
,,,112,,,,,,0.31406739354133606
,,,113,,,,,,0.31408587098121643
,,,114,,,,,,0.3140822947025299
,,,115,,,,,,0.31398048996925354
,,,116,,,,,,0.3133096992969513
,,,117,,,,,,0.31334489583969116
,,,118,,,,,,0.3132956027984619
,,,119,,,,,,0.3132645785808563
14,1.0,1.0,224,,,,,0.3137197494506836,
14,,,224,,,0.3141481578350067,,,
15,,,229,,,,0.3138526678085327,,
15,,,239,,,,0.31352102756500244,,
,,,120,,,,,,0.3138868808746338
,,,121,,,,,,0.3139013648033142
,,,122,,,,,,0.31389865279197693
,,,123,,,,,,0.31380778551101685
,,,124,,,,,,0.3133430480957031
,,,125,,,,,,0.3134055733680725
,,,126,,,,,,0.3133135437965393
,,,127,,,,,,0.31326594948768616
15,1.0,1.0,239,,,,,0.31363609433174133,
15,,,239,,,0.3138975203037262,,,
16,,,249,,,,0.31361880898475647,,
,,,128,,,,,,0.3139493763446808
,,,129,,,,,,0.3139653205871582
,,,130,,,,,,0.31396210193634033
,,,131,,,,,,0.31372129917144775
,,,132,,,,,,0.3134395182132721
,,,133,,,,,,0.31337225437164307
,,,134,,,,,,0.3133036494255066
,,,135,,,,,,0.31326669454574585
16,1.0,1.0,254,,,,,0.31365764141082764,
16,,,254,,,0.3138545751571655,,,
17,,,259,,,,0.313381552696228,,
17,,,269,,,,0.31365835666656494,,
,,,136,,,,,,0.31386083364486694
,,,137,,,,,,0.31387531757354736
,,,138,,,,,,0.31387239694595337
,,,139,,,,,,0.3136886656284332
,,,140,,,,,,0.313295841217041
,,,141,,,,,,0.3132810592651367
,,,142,,,,,,0.3132833242416382
,,,143,,,,,,0.3132633566856384
17,1.0,1.0,269,,,,,0.3135811388492584,
17,,,269,,,0.31401512026786804,,,
18,,,279,,,,0.3135886788368225,,
,,,144,,,,,,0.3137098550796509
,,,145,,,,,,0.31372106075286865
,,,146,,,,,,0.31371888518333435
,,,147,,,,,,0.3135831952095032
,,,148,,,,,,0.3132905960083008
,,,149,,,,,,0.3132769465446472
,,,150,,,,,,0.3132804036140442
,,,151,,,,,,0.3132627010345459
18,1.0,1.0,284,,,,,0.3135019838809967,
18,,,284,,,0.31368568539619446,,,
19,,,289,,,,0.31359514594078064,,
19,,,299,,,,0.31375229358673096,,
,,,152,,,,,,0.3136780858039856
,,,153,,,,,,0.31368857622146606
,,,154,,,,,,0.31368643045425415
,,,155,,,,,,0.31360557675361633
,,,156,,,,,,0.3132930099964142
,,,157,,,,,,0.3132823705673218
,,,158,,,,,,0.31328701972961426
,,,159,,,,,,0.3132627606391907
19,1.0,1.0,299,,,,,0.3134937286376953,
19,,,299,,,0.31364384293556213,,,
,,,0,,0.3136780858039856,,,,
,,,1,,0.31368857622146606,,,,
,,,2,,0.31368643045425415,,,,
,,,3,,0.31360557675361633,,,,
,,,4,,0.3132930099964142,,,,
,,,5,,0.3132823705673218,,,,
,,,6,,0.31328701972961426,,,,
,,,7,,0.3132627606391907,,,,
20,,,300,0.3134937286376953,,,,,
