epoch,f1_score,prec_macro,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,,,9,,,,0.5990383625030518,,
0,,,19,,,,0.6606388092041016,,
,,,0,,,,,,0.6079341769218445
,,,1,,,,,,0.5888434052467346
,,,2,,,,,,0.46336454153060913
,,,3,,,,,,0.42785146832466125
,,,4,,,,,,0.47203734517097473
,,,5,,,,,,0.7056852579116821
,,,6,,,,,,0.7032446265220642
,,,7,,,,,,0.7644084692001343
,,,8,,,,,,0.7667522430419922
,,,9,,,,,,0.7370231747627258
,,,10,,,,,,0.6889140605926514
0,0.6257102489471436,0.7131010890007019,21,,,,,0.6270034909248352,
0,,,21,,,0.669486939907074,,,
1,,,29,,,,0.584608793258667,,
1,,,39,,,,0.5216644406318665,,
,,,11,,,,,,0.6553321480751038
,,,12,,,,,,0.6089529991149902
,,,13,,,,,,0.4401891529560089
,,,14,,,,,,0.3790801167488098
,,,15,,,,,,0.40860942006111145
,,,16,,,,,,0.5733745098114014
,,,17,,,,,,0.577871561050415
,,,18,,,,,,0.6252493262290955
,,,19,,,,,,0.6423287391662598
,,,20,,,,,,0.5975226759910583
,,,21,,,,,,0.610384464263916
1,0.7922683954238892,0.7999893426895142,43,,,,,0.55385422706604,
1,,,43,,,0.5862297415733337,,,
2,,,49,,,,0.49242597818374634,,
2,,,59,,,,0.43305662274360657,,
,,,22,,,,,,0.6117116212844849
,,,23,,,,,,0.5077154040336609
,,,24,,,,,,0.41246506571769714
,,,25,,,,,,0.35046499967575073
,,,26,,,,,,0.38115447759628296
,,,27,,,,,,0.4726616442203522
,,,28,,,,,,0.4713938236236572
,,,29,,,,,,0.5650854706764221
,,,30,,,,,,0.5714682340621948
,,,31,,,,,,0.5023711323738098
,,,32,,,,,,0.5745062828063965
2,0.8422800302505493,0.8419837951660156,65,,,,,0.4891820549964905,
2,,,65,,,0.5023090839385986,,,
3,,,69,,,,0.45567643642425537,,
3,,,79,,,,0.41561585664749146,,
,,,33,,,,,,0.5946962833404541
,,,34,,,,,,0.5222537517547607
,,,35,,,,,,0.3927929997444153
,,,36,,,,,,0.3381749093532562
,,,37,,,,,,0.34784796833992004
,,,38,,,,,,0.42562973499298096
,,,39,,,,,,0.4439490735530853
