epoch,f1_score,prec_macro,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,,,9,,,,0.9477643370628357,,
0,,,19,,,,0.8896545767784119,,
0,,,29,,,,0.8554431200027466,,
0,,,39,,,,0.7833766937255859,,
,,,0,,,,,,0.6294288039207458
,,,1,,,,,,0.5878663659095764
,,,2,,,,,,0.5685127973556519
,,,3,,,,,,0.567804753780365
,,,4,,,,,,0.5661805868148804
,,,5,,,,,,0.5614400506019592
,,,6,,,,,,0.7080683708190918
,,,7,,,,,,1.0373328924179077
,,,8,,,,,,1.0381922721862793
,,,9,,,,,,1.037450909614563
,,,10,,,,,,1.0376834869384766
,,,11,,,,,,1.0377938747406006
,,,12,,,,,,1.0373780727386475
,,,13,,,,,,1.0378814935684204
,,,14,,,,,,0.8776586651802063
,,,15,,,,,,0.5668131113052368
,,,16,,,,,,0.5719869136810303
,,,17,,,,,,0.5741854310035706
,,,18,,,,,,0.5882395505905151
,,,19,,,,,,0.601502537727356
,,,20,,,,,,0.6131081581115723
,,,21,,,,,,0.620098888874054
,,,22,,,,,,0.5940018892288208
0,0.9985432028770447,0.9986504912376404,44,,,,,0.7461055517196655,
0,,,44,,,0.8901150226593018,,,
1,,,49,,,,0.7254205346107483,,
1,,,59,,,,0.7097241878509521,,
1,,,69,,,,0.6504942774772644,,
1,,,79,,,,0.6120314002037048,,
1,,,89,,,,0.6585693359375,,
,,,23,,,,,,0.5570592880249023
,,,24,,,,,,0.5535918474197388
,,,25,,,,,,0.5526060461997986
,,,26,,,,,,0.5525997281074524
,,,27,,,,,,0.5524415373802185
,,,28,,,,,,0.5519596338272095
,,,29,,,,,,0.6326947212219238
,,,30,,,,,,0.8119654059410095
,,,31,,,,,,0.8124831318855286
,,,32,,,,,,0.812265932559967
,,,33,,,,,,0.812501847743988
,,,34,,,,,,0.8133723139762878
,,,35,,,,,,0.8131275773048401
,,,36,,,,,,0.8132762908935547
,,,37,,,,,,0.724496066570282
,,,38,,,,,,0.5529428720474243
,,,39,,,,,,0.5541917085647583
,,,40,,,,,,0.5545914769172668
,,,41,,,,,,0.5566258430480957
,,,42,,,,,,0.5565334558486938
,,,43,,,,,,0.5614268779754639
,,,44,,,,,,0.5671953558921814
,,,45,,,,,,0.5627461075782776
1,1.0,1.0,89,,,,,0.6473127007484436,
1,,,89,,,0.6921460032463074,,,
2,,,99,,,,0.6204308271408081,,
2,,,109,,,,0.5790879130363464,,
2,,,119,,,,0.56730717420578,,
2,,,129,,,,0.5599000453948975,,
,,,46,,,,,,0.5547286868095398
,,,47,,,,,,0.5532904863357544
,,,48,,,,,,0.5519945025444031
,,,49,,,,,,0.552186906337738
,,,50,,,,,,0.5518243908882141
,,,51,,,,,,0.5516452789306641
,,,52,,,,,,0.5585229992866516
,,,53,,,,,,0.574375569820404
,,,54,,,,,,0.5743458271026611
,,,55,,,,,,0.5744556188583374
,,,56,,,,,,0.5745880007743835
,,,57,,,,,,0.5751105546951294
,,,58,,,,,,0.5750874876976013
,,,59,,,,,,0.5750466585159302
,,,60,,,,,,0.5673561096191406
,,,61,,,,,,0.5523543953895569
,,,62,,,,,,0.5542099475860596
,,,63,,,,,,0.5525141954421997
,,,64,,,,,,0.5537834763526917
,,,65,,,,,,0.5525843501091003
,,,66,,,,,,0.5541850924491882
,,,67,,,,,,0.5669499635696411
,,,68,,,,,,0.5621001124382019
2,0.9985440969467163,0.9984496235847473,134,,,,,0.561426043510437,
2,,,134,,,0.5923066139221191,,,
3,,,139,,,,0.5627460479736328,,
3,,,149,,,,0.5595020055770874,,
3,,,159,,,,0.5564958453178406,,
3,,,169,,,,0.5558685660362244,,
3,,,179,,,,0.5545868277549744,,
,,,69,,,,,,0.5533149242401123
,,,70,,,,,,0.5547712445259094
,,,71,,,,,,0.5516258478164673
,,,72,,,,,,0.5517005324363708
,,,73,,,,,,0.55159592628479
,,,74,,,,,,0.5516048669815063
,,,75,,,,,,0.5529901385307312
,,,76,,,,,,0.5564497709274292
,,,77,,,,,,0.5564392805099487
,,,78,,,,,,0.5564696192741394
,,,79,,,,,,0.556509256362915
,,,80,,,,,,0.5566614866256714
,,,81,,,,,,0.5566520690917969
,,,82,,,,,,0.5566504597663879
,,,83,,,,,,0.5549279451370239
,,,84,,,,,,0.5520938634872437
,,,85,,,,,,0.5521215200424194
,,,86,,,,,,0.5520671010017395
,,,87,,,,,,0.552712082862854
,,,88,,,,,,0.5524181127548218
,,,89,,,,,,0.5540021657943726
,,,90,,,,,,0.5775178074836731
,,,91,,,,,,0.5853623747825623
3,0.9985440969467163,0.9984496235847473,179,,,,,0.5555250644683838,
3,,,179,,,0.5601472854614258,,,
4,,,189,,,,0.5536829233169556,,
4,,,199,,,,0.5541213750839233,,
4,,,209,,,,0.5522226691246033,,
4,,,219,,,,0.5548583269119263,,
,,,92,,,,,,0.5523136258125305
,,,93,,,,,,0.5518307685852051
,,,94,,,,,,0.5516979694366455
,,,95,,,,,,0.5515754222869873
,,,96,,,,,,0.5516122579574585
,,,97,,,,,,0.5515564680099487
,,,98,,,,,,0.5522297024726868
,,,99,,,,,,0.553983211517334
,,,100,,,,,,0.5539839267730713
,,,101,,,,,,0.5539957284927368
,,,102,,,,,,0.5540134906768799
,,,103,,,,,,0.5540934801101685
,,,104,,,,,,0.5540865063667297
,,,105,,,,,,0.554088830947876
,,,106,,,,,,0.5532923936843872
,,,107,,,,,,0.5515161752700806
,,,108,,,,,,0.5517138838768005
,,,109,,,,,,0.5516553521156311
,,,110,,,,,,0.5520753860473633
,,,111,,,,,,0.5517867803573608
,,,112,,,,,,0.5521963834762573
,,,113,,,,,,0.5520614385604858
,,,114,,,,,,0.5527493357658386
4,1.0,1.0,224,,,,,0.552609384059906,
4,,,224,,,0.5556628704071045,,,
5,,,229,,,,0.5534123182296753,,
5,,,239,,,,0.5544114112854004,,
5,,,249,,,,0.5527334809303284,,
5,,,259,,,,0.5575665831565857,,
5,,,269,,,,0.5525318384170532,,
,,,115,,,,,,0.5534179210662842
,,,116,,,,,,0.5518409013748169
,,,117,,,,,,0.5516797304153442
,,,118,,,,,,0.5515496730804443
,,,119,,,,,,0.5516164302825928
,,,120,,,,,,0.5515837669372559
,,,121,,,,,,0.551781177520752
,,,122,,,,,,0.552496612071991
,,,123,,,,,,0.5524969100952148
,,,124,,,,,,0.5525017976760864
,,,125,,,,,,0.5525103807449341
,,,126,,,,,,0.5525448322296143
,,,127,,,,,,0.5525421500205994
,,,128,,,,,,0.5525434017181396
,,,129,,,,,,0.5522369146347046
,,,130,,,,,,0.551514744758606
,,,131,,,,,,0.5516147613525391
,,,132,,,,,,0.5515967607498169
,,,133,,,,,,0.5518541932106018
,,,134,,,,,,0.5516042709350586
,,,135,,,,,,0.5517714619636536
,,,136,,,,,,0.5518240332603455
,,,137,,,,,,0.5523214340209961
5,1.0,1.0,269,,,,,0.5520551204681396,
5,,,269,,,0.553536593914032,,,
6,,,279,,,,0.5518971681594849,,
6,,,289,,,,0.5529284477233887,,
6,,,299,,,,0.5522792339324951,,
6,,,309,,,,0.5525978207588196,,
,,,138,,,,,,0.5534942746162415
,,,139,,,,,,0.5516160130500793
,,,140,,,,,,0.5515391230583191
,,,141,,,,,,0.551504373550415
,,,142,,,,,,0.5515282154083252
,,,143,,,,,,0.5515009164810181
,,,144,,,,,,0.5516762137413025
,,,145,,,,,,0.5521899461746216
,,,146,,,,,,0.5521906018257141
,,,147,,,,,,0.5521934032440186
,,,148,,,,,,0.5522002577781677
,,,149,,,,,,0.5522258281707764
,,,150,,,,,,0.5522237420082092
,,,151,,,,,,0.5522251129150391
,,,152,,,,,,0.5520358085632324
,,,153,,,,,,0.5514851212501526
,,,154,,,,,,0.5515701174736023
,,,155,,,,,,0.5515420436859131
,,,156,,,,,,0.5517184734344482
,,,157,,,,,,0.5515807271003723
,,,158,,,,,,0.551749050617218
,,,159,,,,,,0.5518589019775391
,,,160,,,,,,0.5522466897964478
6,1.0,1.0,314,,,,,0.551907479763031,
6,,,314,,,0.5526064038276672,,,
7,,,319,,,,0.5521069765090942,,
7,,,329,,,,0.554442286491394,,
7,,,339,,,,0.5517262816429138,,
7,,,349,,,,0.5517228841781616,,
7,,,359,,,,0.5516669154167175,,
,,,161,,,,,,0.5526449680328369
,,,162,,,,,,0.5516268014907837
,,,163,,,,,,0.5515689253807068
,,,164,,,,,,0.5515347719192505
,,,165,,,,,,0.5516253709793091
,,,166,,,,,,0.5515109896659851
,,,167,,,,,,0.5516384243965149
,,,168,,,,,,0.5520672798156738
,,,169,,,,,,0.5520676970481873
,,,170,,,,,,0.5520702600479126
,,,171,,,,,,0.5520764589309692
,,,172,,,,,,0.5520988702774048
,,,173,,,,,,0.5520973801612854
